Datum,Tagesertrag,Einsparung,Netzeinspeisung,Eigenverbrauch Elektrolyseur,Eigenverbrauch Batterie,Produktionsrate,Wassernutzung,Energieverbrauch,EL-Tank,SoC,Leistung
01.01.2024 16:44:36,30.69,17077,26.51,1.15,3.03,909.69,0.57,0.07,124,53,821.7
01.01.2024 16:44:37,78.36,17078,63.13,5.25,9.98,881.1,0.66,0.56,572,4,120.4
01.01.2024 16:44:38,39.67,17079,24.32,4.79,10.56,782.57,0.34,0.21,267,11,123.7
01.01.2024 16:44:39,21.5,17080,13.79,3.66,4.05,693.71,0.12,0.2,974,8,416.2
01.01.2024 16:44:40,93.99,17081,64.04,29.73,0.22,639.42,0.52,0.49,136,45,169.3
01.01.2024 16:44:41,87.94,17082,54.09,24.77,9.08,203.75,0.69,0.53,278,97,306.9
01.01.2024 16:44:42,37.65,17083,6.15,22.58,8.92,828.24,0.64,0.01,72,61,22.7
01.01.2024 16:44:43,33.33,17084,6.11,0.69,26.53,277.99,0.62,0.29,957,86,612.1
01.01.2024 16:44:44,87.75,17085,81.33,2.29,4.13,150.75,0.48,0.64,648,59,229.0
01.01.2024 16:44:45,38.6,17086,8.4,0.87,29.33,822.33,0.66,0.59,230,28,346.7
01.01.2024 16:44:46,37.62,17087,28.58,2.38,6.66,707.12,0.51,0.16,226,16,376.1
01.01.2024 16:44:47,20.86,17088,18.41,2.25,0.2,688.86,0.35,0.55,829,43,596.1
01.01.2024 16:44:48,40.93,17089,8.71,26.62,5.6,950.97,0.71,0.41,645,72,791.6
01.01.2024 16:44:49,47.86,17090,17.52,14.88,15.46,580.73,0.44,0.54,479,61,238.5
01.01.2024 16:44:50,78.39,17091,54.24,14.59,9.56,769.28,0.03,0.85,576,81,754.6
01.01.2024 16:44:51,58.17,17092,56.79,0.67,0.71,170.67,0.04,0.83,931,98,488.1
01.01.2024 16:44:52,17.06,17093,10.68,6.09,0.29,263.65,0.18,0.8,884,76,10.8
01.01.2024 16:44:53,23.65,17094,15.14,7.9,0.61,963.31,0.84,0.07,631,56,203.1
01.01.2024 16:44:54,4.14,17095,3.95,0.11,0.08,315.31,0.62,0.49,631,45,934.9
01.01.2024 16:44:55,13.3,17096,0.3,6.07,6.93,646.79,0.6,0.11,237,75,42.9
01.01.2024 16:44:56,18.36,17097,13.75,2.75,1.86,198.31,0.61,0.33,601,54,206.8
01.01.2024 16:44:57,39.08,17098,8.69,5.22,25.17,853.71,0.6,0.05,120,62,769.9
01.01.2024 16:44:58,61.36,17099,2.04,8.65,50.67,937.08,0.76,0.9,331,9,173.4
01.01.2024 16:44:59,59.43,17100,25.74,25.65,8.04,385.92,0.71,0.22,815,6,609.7
01.01.2024 16:45:00,18.22,17101,0.37,15.34,2.51,288.03,0.33,0.62,83,80,766.5
01.01.2024 16:45:01,48.41,17102,30.52,0.05,17.84,486.95,0.44,0.65,345,37,744.8
01.01.2024 16:45:02,68.48,17103,53.69,0.35,14.44,158.57,0.81,0.9,8,20,160.2
01.01.2024 16:45:03,42.01,17104,15.86,24.09,2.06,650.49,0.83,0.91,427,73,260.9
01.01.2024 16:45:04,64.63,17105,10.2,49.09,5.34,799.54,0.02,0.25,625,58,68.4
01.01.2024 16:45:05,11.9,17106,11.52,0.24,0.14,647.13,0.5,0.81,900,63,461.1
01.01.2024 16:45:06,83.22,17107,73.86,7.0,2.36,820.57,0.19,0.61,268,39,195.7
01.01.2024 16:45:07,28.72,17108,6.91,7.8,14.01,715.99,0.68,0.22,656,52,659.8
01.01.2024 16:45:08,57.23,17109,36.64,1.83,18.76,342.95,0.51,0.5,998,81,652.9
01.01.2024 16:45:09,43.57,17110,39.17,1.1,3.3,41.59,0.96,0.03,373,22,848.6
01.01.2024 16:45:10,42.49,17111,13.34,21.36,7.79,684.55,0.9,0.57,681,98,147.5
01.01.2024 16:45:11,76.42,17112,38.96,27.77,9.69,7.53,0.46,0.22,308,76,595.7
01.01.2024 16:45:12,73.63,17113,15.25,51.85,6.53,105.36,0.05,0.61,440,99,183.0
01.01.2024 16:45:13,48.22,17114,36.93,9.68,1.61,176.74,0.99,0.08,343,20,176.1
01.01.2024 16:45:14,95.82,17115,34.11,27.61,34.1,774.33,0.6,0.18,17,99,803.5
01.01.2024 16:45:15,72.19,17116,14.87,21.92,35.4,616.11,0.73,0.15,652,68,880.8
01.01.2024 16:45:16,4.53,17117,2.0,0.51,2.02,561.84,0.4,0.27,292,89,310.4
01.01.2024 16:45:17,29.91,17118,17.89,0.87,11.15,75.64,0.47,0.9,795,9,508.8
01.01.2024 16:45:18,28.32,17119,22.25,1.06,5.01,436.1,0.86,0.13,608,32,565.4
01.01.2024 16:45:19,65.05,17120,47.25,11.17,6.63,769.58,0.54,0.53,474,49,915.7
01.01.2024 16:45:20,97.19,17121,37.8,20.31,39.08,476.26,0.5,0.87,822,75,463.1
01.01.2024 16:45:21,73.83,17122,41.5,10.29,22.04,674.94,0.84,0.38,284,3,299.8
01.01.2024 16:45:22,58.72,17123,13.44,39.05,6.23,512.63,0.49,0.93,714,32,562.6
01.01.2024 16:45:23,18.4,17124,1.34,4.45,12.61,850.28,0.05,0.78,942,39,487.6
01.01.2024 16:45:24,83.68,17125,10.93,41.9,30.85,16.05,0.61,0.42,25,67,135.3
01.01.2024 16:45:25,88.37,17126,11.11,21.24,56.02,719.99,0.39,0.86,1000,58,321.3
01.01.2024 16:45:26,37.7,17127,32.02,4.89,0.79,818.95,0.83,0.63,215,62,797.6
01.01.2024 16:45:27,27.51,17128,3.24,6.73,17.54,273.92,0.4,0.64,512,16,947.5
01.01.2024 16:45:28,75.29,17129,8.31,3.86,63.12,245.4,0.48,0.26,289,85,128.6
01.01.2024 16:45:29,87.46,17130,49.3,10.58,27.58,668.55,0.8,0.43,802,28,614.8
01.01.2024 16:45:30,83.63,17131,57.19,7.38,19.06,784.69,0.77,0.81,928,58,529.8
01.01.2024 16:45:31,65.91,17132,32.39,32.02,1.5,464.04,0.08,0.03,20,32,846.4
01.01.2024 16:45:32,77.62,17133,43.25,12.27,22.1,26.92,0.92,0.28,212,66,807.7
01.01.2024 16:45:33,94.43,17134,30.96,38.75,24.72,830.01,0.57,0.65,773,20,393.7
01.01.2024 16:45:34,28.23,17135,17.11,3.37,7.75,835.73,0.18,0.39,397,48,566.1
01.01.2024 16:45:35,84.56,17136,70.69,12.4,1.47,823.54,0.33,0.16,302,12,370.2
01.01.2024 16:45:36,36.18,17137,24.58,10.94,0.66,496.23,0.01,0.96,393,14,231.2
01.01.2024 16:45:37,17.07,17138,15.71,0.69,0.67,458.94,0.4,0.58,424,38,410.4
01.01.2024 16:45:38,19.86,17139,19.62,0.15,0.09,959.37,0.66,0.21,388,5,82.5
01.01.2024 16:45:39,62.74,17140,49.9,11.63,1.21,780.09,0.67,0.66,420,94,92.9
01.01.2024 16:45:40,67.02,17141,64.37,0.83,1.82,547.48,0.46,0.92,584,97,473.0
01.01.2024 16:45:41,7.88,17142,2.0,3.53,2.35,121.31,0.43,0.39,802,28,63.0
01.01.2024 16:45:42,20.42,17143,6.29,11.86,2.27,578.14,0.92,0.28,195,51,190.2
01.01.2024 16:45:43,87.96,17144,39.09,32.06,16.81,518.42,0.71,0.56,426,63,862.3
01.01.2024 16:45:44,11.69,17145,1.61,7.62,2.46,178.77,0.76,0.32,239,53,475.5
01.01.2024 16:45:45,21.86,17146,16.85,4.65,0.36,4.05,0.33,0.41,210,96,845.3
01.01.2024 16:45:46,69.51,17147,21.9,33.95,13.66,449.2,0.54,0.3,766,23,722.0
01.01.2024 16:45:47,76.02,17148,31.55,31.25,13.22,773.16,0.54,0.46,873,92,776.0
01.01.2024 16:45:48,50.31,17149,17.89,0.18,32.24,241.23,0.73,0.24,416,27,274.9
01.01.2024 16:45:49,89.56,17150,81.19,6.37,2.0,698.82,0.7,0.82,112,53,970.9
01.01.2024 16:45:50,54.35,17151,50.23,3.69,0.43,677.81,0.1,0.08,980,72,995.1
01.01.2024 16:45:51,14.82,17152,7.96,6.68,0.18,296.45,0.5,0.02,90,23,525.9
01.01.2024 16:45:52,4.88,17153,3.67,0.56,0.65,680.94,0.65,0.13,893,23,294.4
01.01.2024 16:45:53,87.73,17154,87.39,0.07,0.27,45.51,0.99,0.34,547,98,671.0
01.01.2024 16:45:54,52.96,17155,18.01,1.4,33.55,874.31,0.71,0.27,281,85,948.7
01.01.2024 16:45:55,9.81,17156,7.51,0.82,1.48,284.87,0.48,0.61,570,88,517.0
01.01.2024 16:45:56,99.1,17157,14.64,13.53,70.93,769.73,0.47,0.12,842,32,523.9
01.01.2024 16:45:57,97.86,17158,45.57,19.26,33.03,964.76,0.47,0.45,57,53,416.3
01.01.2024 16:45:58,6.87,17159,0.97,2.86,3.04,496.72,0.37,0.22,298,91,97.0
01.01.2024 16:45:59,89.04,17160,5.36,76.25,7.43,535.31,0.76,0.38,798,15,995.2
01.01.2024 16:46:00,48.98,17161,35.13,13.11,0.74,246.44,0.12,0.47,138,9,367.2
01.01.2024 16:46:01,38.92,17162,29.12,9.72,0.08,820.58,0.1,0.09,250,16,620.1
01.01.2024 16:46:02,82.13,17163,12.06,55.6,14.47,509.06,0.21,0.1,592,66,177.4
01.01.2024 16:46:03,98.41,17164,12.55,18.54,67.32,395.68,0.61,0.35,534,63,771.0
01.01.2024 16:46:04,92.37,17165,87.15,5.03,0.19,461.28,0.68,0.7,825,45,789.0
01.01.2024 16:46:05,7.65,17166,4.98,0.97,1.7,691.64,0.14,0.18,726,38,980.0
01.01.2024 16:46:06,79.09,17167,28.02,14.87,36.2,393.38,0.97,0.62,587,25,141.7
01.01.2024 16:46:07,29.13,17168,15.79,0.51,12.83,196.37,0.03,0.07,765,100,587.5
01.01.2024 16:46:08,0.72,17169,0.01,0.06,0.65,234.85,0.67,0.27,182,64,714.8
01.01.2024 16:46:09,99.58,17170,22.39,4.45,72.74,109.51,0.14,0.77,877,26,788.0
01.01.2024 16:46:10,3.44,17171,0.39,0.0,3.05,895.65,0.54,0.97,131,1,43.7
01.01.2024 16:46:11,10.41,17172,0.77,1.61,8.03,792.3,0.3,0.19,808,4,152.7
01.01.2024 16:46:12,80.53,17173,69.28,5.5,5.75,988.64,0.69,0.36,434,70,36.8
01.01.2024 16:46:13,60.05,17174,58.35,0.61,1.09,669.94,0.38,0.37,69,65,785.0
01.01.2024 16:46:14,38.05,17175,12.6,7.47,17.98,133.05,0.25,0.62,116,75,170.8
01.01.2024 16:46:15,98.4,17176,60.02,22.66,15.72,805.3,0.85,0.46,252,13,558.7
01.01.2024 16:46:16,67.79,17177,55.39,6.63,5.77,729.76,0.69,0.38,353,4,218.0
01.01.2024 16:46:17,80.48,17178,37.25,10.75,32.48,949.4,0.72,0.78,349,77,450.0
01.01.2024 16:46:18,13.16,17179,9.07,1.14,2.95,505.54,0.22,0.06,530,84,488.0
01.01.2024 16:46:19,54.73,17180,19.16,31.0,4.57,281.94,0.32,0.8,693,7,546.5
01.01.2024 16:46:20,58.71,17181,15.8,3.9,39.01,824.15,0.72,0.85,487,61,186.0
01.01.2024 16:46:21,66.56,17182,27.93,1.65,36.98,766.77,0.43,0.45,212,6,778.4
01.01.2024 16:46:22,79.52,17183,69.16,0.63,9.73,314.2,0.17,0.19,495,93,865.5
01.01.2024 16:46:23,23.52,17184,16.37,0.49,6.66,362.76,0.8,0.37,768,96,41.8
01.01.2024 16:46:24,28.94,17185,24.2,0.38,4.36,450.34,0.08,0.61,202,62,982.4
01.01.2024 16:46:25,32.84,17186,6.83,13.03,12.98,436.39,0.19,0.04,258,49,70.4
01.01.2024 16:46:26,80.8,17187,3.95,71.74,5.11,248.24,0.16,0.89,513,64,150.0
01.01.2024 16:46:27,85.15,17188,9.39,29.07,46.69,754.51,0.67,0.23,992,22,464.5
01.01.2024 16:46:28,6.64,17189,4.84,1.58,0.22,34.21,0.44,0.45,73,23,108.8
01.01.2024 16:46:29,9.17,17190,7.87,0.52,0.78,65.14,0.7,0.18,904,96,132.8
01.01.2024 16:46:30,89.12,17191,80.12,8.04,0.96,340.5,0.96,0.85,556,32,719.5
01.01.2024 16:46:31,42.98,17192,27.25,1.66,14.07,25.28,0.1,0.01,453,92,226.6
01.01.2024 16:46:32,19.18,17193,7.97,2.29,8.92,740.79,0.05,1.0,191,31,937.7
01.01.2024 16:46:33,33.95,17194,9.82,4.35,19.78,491.49,0.37,0.61,675,44,234.4
01.01.2024 16:46:34,23.7,17195,15.36,4.95,3.39,132.03,0.47,0.35,127,79,201.8
01.01.2024 16:46:35,9.38,17196,3.68,2.85,2.85,948.99,0.89,0.42,227,46,557.0
01.01.2024 16:46:36,0.25,17197,0.23,0.01,0.01,660.86,0.88,0.1,720,4,115.1
01.01.2024 16:46:37,48.45,17198,20.56,14.88,13.01,643.38,0.98,0.37,616,81,999.6
01.01.2024 16:46:38,71.73,17199,21.53,10.19,40.01,173.01,0.46,0.75,895,47,375.8
01.01.2024 16:46:39,75.53,17200,74.23,1.18,0.12,820.13,0.47,0.07,858,97,279.3
01.01.2024 16:46:40,15.38,17201,14.32,0.51,0.55,835.71,0.3,0.05,24,15,16.1
01.01.2024 16:46:41,35.18,17202,6.9,12.07,16.21,163.69,0.49,0.98,748,47,514.8
01.01.2024 16:46:42,79.74,17203,5.21,52.63,21.9,537.93,0.8,0.56,380,21,780.8
01.01.2024 16:46:43,58.61,17204,34.16,8.36,16.09,188.16,0.1,0.7,189,51,564.8
01.01.2024 16:46:44,90.09,17205,68.44,4.0,17.65,242.54,0.5,0.64,806,56,210.1
01.01.2024 16:46:45,19.16,17206,17.17,1.79,0.2,57.17,0.38,0.46,161,89,167.0
01.01.2024 16:46:46,55.97,17207,52.74,2.22,1.01,221.06,0.19,0.54,909,53,448.8
01.01.2024 16:46:47,89.75,17208,77.85,2.65,9.25,451.32,0.67,0.46,972,77,785.3
01.01.2024 16:46:48,15.55,17209,7.07,7.25,1.23,465.38,0.07,0.4,433,98,627.5
01.01.2024 16:46:49,40.51,17210,27.14,12.03,1.34,280.31,0.1,0.35,688,18,120.9
01.01.2024 16:46:50,59.44,17211,56.84,0.03,2.57,11.05,0.53,0.35,140,16,595.1
01.01.2024 16:46:51,58.06,17212,32.9,10.68,14.48,30.62,0.38,0.73,999,42,213.4
01.01.2024 16:46:52,73.73,17213,30.93,40.5,2.3,717.93,0.87,0.68,568,96,521.2
01.01.2024 16:46:53,11.51,17214,6.49,2.39,2.63,106.46,0.09,0.63,175,20,643.5
01.01.2024 16:46:54,62.18,17215,53.31,6.68,2.19,893.1,0.24,0.19,596,17,67.5
01.01.2024 16:46:55,64.68,17216,12.13,17.96,34.59,433.8,0.05,0.63,595,57,946.5
01.01.2024 16:46:56,23.19,17217,5.37,4.17,13.65,177.84,0.92,0.87,114,50,33.4
01.01.2024 16:46:57,94.62,17218,83.35,4.2,7.07,921.17,0.17,0.14,522,88,315.6
01.01.2024 16:46:58,60.94,17219,10.99,49.02,0.93,948.61,0.59,0.05,126,58,947.0
01.01.2024 16:46:59,76.59,17220,6.24,66.79,3.56,437.72,0.92,0.19,389,74,936.8
01.01.2024 16:47:00,3.47,17221,2.11,0.02,1.34,238.01,0.22,0.1,716,75,341.4
01.01.2024 16:47:01,23.7,17222,0.61,5.47,17.62,736.07,0.24,0.62,437,55,372.7
01.01.2024 16:47:02,72.69,17223,13.71,35.68,23.3,770.44,0.83,0.41,411,86,623.8
01.01.2024 16:47:03,38.56,17224,15.83,4.96,17.77,906.12,0.86,0.15,6,77,931.7
01.01.2024 16:47:04,53.23,17225,16.84,1.15,35.24,467.72,0.16,0.27,908,59,864.1
01.01.2024 16:47:05,54.26,17226,38.88,7.99,7.39,745.98,0.07,0.0,792,17,988.1
01.01.2024 16:47:06,67.33,17227,25.26,21.06,21.01,954.35,0.06,0.37,469,19,878.3
01.01.2024 16:47:07,23.43,17228,11.23,1.39,10.81,482.55,0.93,0.49,560,56,715.6
01.01.2024 16:47:08,78.81,17229,22.9,33.05,22.86,992.13,0.9,0.52,959,34,255.1
01.01.2024 16:47:09,14.66,17230,5.21,6.76,2.69,545.29,0.75,0.04,253,53,112.7
01.01.2024 16:47:10,91.16,17231,74.64,14.75,1.77,78.41,0.94,0.1,594,22,937.3
01.01.2024 16:47:11,30.66,17232,21.59,6.24,2.83,244.81,0.59,0.23,774,57,329.3
01.01.2024 16:47:12,11.09,17233,6.16,4.06,0.87,53.34,0.02,0.12,514,39,85.5
01.01.2024 16:47:13,78.96,17234,15.43,57.5,6.03,914.45,0.41,0.72,409,14,954.2
01.01.2024 16:47:14,16.11,17235,6.27,7.3,2.54,800.99,0.54,0.93,803,24,710.8
01.01.2024 16:47:15,39.3,17236,23.34,12.19,3.77,723.37,0.2,0.23,210,63,950.3
01.01.2024 16:47:16,47.96,17237,14.01,28.14,5.81,915.28,0.11,0.32,385,15,222.0
01.01.2024 16:47:17,5.07,17238,1.44,1.99,1.64,513.85,0.58,0.62,622,7,550.0
01.01.2024 16:47:18,14.69,17239,0.37,6.93,7.39,7.36,0.11,0.67,113,69,579.6
01.01.2024 16:47:19,52.86,17240,40.54,7.57,4.75,671.83,0.57,0.48,79,21,104.7
01.01.2024 16:47:20,71.19,17241,31.58,3.29,36.32,469.03,0.91,0.16,312,50,339.4
01.01.2024 16:47:21,81.82,17242,35.23,40.5,6.09,65.33,0.14,0.3,548,99,315.6
01.01.2024 16:47:22,56.88,17243,28.72,20.77,7.39,67.14,0.68,0.23,386,76,6.8
01.01.2024 16:47:23,40.91,17244,1.48,30.08,9.35,212.75,0.67,0.91,528,26,168.7
01.01.2024 16:47:24,89.46,17245,83.09,6.34,0.03,798.68,0.66,0.02,456,29,518.2
01.01.2024 16:47:25,30.09,17246,21.03,5.19,3.87,958.48,0.79,0.16,652,62,303.0
01.01.2024 16:47:26,89.27,17247,70.16,1.49,17.62,525.06,0.72,0.66,7,9,922.4
01.01.2024 16:47:27,84.81,17248,29.68,10.42,44.71,194.85,0.59,0.55,548,47,613.7
01.01.2024 16:47:28,64.92,17249,38.16,10.71,16.05,631.36,0.59,0.02,622,50,871.5
01.01.2024 16:47:29,66.31,17250,62.44,1.2,2.67,899.09,0.05,0.06,654,46,308.5
01.01.2024 16:47:30,10.33,17251,2.12,0.9,7.31,523.32,0.94,0.79,720,32,335.8
01.01.2024 16:47:31,59.54,17252,26.93,27.58,5.03,247.43,0.54,0.89,37,86,50.1
01.01.2024 16:47:32,35.36,17253,17.12,12.2,6.04,410.29,0.95,0.65,366,14,385.2
01.01.2024 16:47:33,83.55,17254,5.01,1.43,77.11,376.36,0.26,0.62,47,32,422.3
01.01.2024 16:47:34,35.54,17255,13.75,2.65,19.14,340.56,0.37,0.14,217,88,152.1
01.01.2024 16:47:35,76.41,17256,42.75,15.97,17.69,341.47,0.99,0.59,811,43,167.4
01.01.2024 16:47:36,80.66,17257,64.18,5.32,11.16,122.35,0.35,0.19,248,82,184.3
01.01.2024 16:47:37,27.31,17258,24.14,3.08,0.09,346.97,0.33,0.26,479,11,602.3
01.01.2024 16:47:38,42.42,17259,12.79,11.09,18.54,477.87,0.79,0.92,458,97,456.1
01.01.2024 16:47:39,45.93,17260,16.97,11.15,17.81,15.0,0.43,0.95,611,83,406.6
01.01.2024 16:47:40,79.49,17261,78.96,0.18,0.35,868.74,0.01,0.15,575,68,108.1
01.01.2024 16:47:41,62.51,17262,46.91,2.06,13.54,565.66,0.19,0.54,49,15,706.2
01.01.2024 16:47:42,36.66,17263,4.38,18.1,14.18,814.72,0.22,0.6,999,44,638.0
01.01.2024 16:47:43,56.92,17264,50.17,6.12,0.63,13.86,0.42,0.77,63,6,571.4
01.01.2024 16:47:44,11.27,17265,4.63,3.95,2.69,367.76,0.29,0.8,14,5,378.9
01.01.2024 16:47:45,68.51,17266,18.07,10.04,40.4,375.48,0.85,0.78,564,83,900.5
01.01.2024 16:47:46,23.26,17267,11.32,10.21,1.73,162.5,0.48,0.73,254,90,797.4
01.01.2024 16:47:47,6.36,17268,4.56,0.66,1.14,253.91,0.09,0.19,920,20,111.4
01.01.2024 16:47:48,79.14,17269,42.52,35.07,1.55,985.89,0.76,0.37,573,81,704.2
01.01.2024 16:47:49,73.44,17270,71.42,0.29,1.73,33.3,0.15,0.46,467,47,62.6
01.01.2024 16:47:50,93.46,17271,1.07,61.22,31.17,327.74,0.24,0.2,69,41,501.6
01.01.2024 16:47:51,92.68,17272,70.6,20.44,1.64,154.07,0.32,0.95,609,31,564.2
01.01.2024 16:47:52,52.43,17273,23.28,15.47,13.68,741.96,0.67,0.84,274,95,587.3
01.01.2024 16:47:53,5.75,17274,1.41,0.37,3.97,247.68,0.64,0.16,279,83,761.2
01.01.2024 16:47:54,26.81,17275,26.09,0.67,0.05,694.21,0.11,0.79,149,20,617.6
01.01.2024 16:47:55,23.95,17276,3.21,4.71,16.03,101.53,0.89,0.37,296,66,530.1
01.01.2024 16:47:56,80.6,17277,79.51,0.65,0.44,686.57,0.57,0.08,995,83,177.6
01.01.2024 16:47:57,59.47,17278,31.5,16.64,11.33,875.34,0.57,0.23,396,37,344.8
01.01.2024 16:47:58,23.43,17279,21.71,1.33,0.39,103.6,0.75,0.53,636,100,679.4
01.01.2024 16:47:59,48.54,17280,23.75,9.47,15.32,765.48,0.64,0.13,554,89,970.7
01.01.2024 16:48:00,92.21,17281,12.11,5.31,74.79,324.76,0.27,0.38,781,37,314.5
01.01.2024 16:48:01,27.13,17282,7.43,10.67,9.03,742.55,0.41,0.71,159,84,115.1
01.01.2024 16:48:02,65.99,17283,13.56,10.66,41.77,147.61,0.83,0.35,422,86,495.6
01.01.2024 16:48:03,33.94,17284,28.01,3.46,2.47,425.06,0.93,0.83,239,59,369.4
01.01.2024 16:48:04,36.0,17285,10.08,14.75,11.17,823.79,0.44,0.07,381,71,998.7
01.01.2024 16:48:05,39.01,17286,28.65,3.93,6.43,472.27,0.61,0.88,385,28,5.1
01.01.2024 16:48:06,95.92,17287,60.22,18.08,17.62,84.27,0.87,0.9,459,24,770.7
01.01.2024 16:48:07,30.12,17288,28.9,0.51,0.71,903.06,0.14,0.03,714,89,900.5
01.01.2024 16:48:08,4.76,17289,3.96,0.66,0.14,606.18,0.93,0.69,567,100,44.8
01.01.2024 16:48:09,47.64,17290,35.99,10.42,1.23,599.71,0.16,0.56,890,87,145.0
01.01.2024 16:48:10,0.3,17291,0.24,0.02,0.04,79.78,0.52,0.04,792,67,92.9
01.01.2024 16:48:11,3.0,17292,0.58,0.08,2.34,381.13,0.63,0.84,328,38,487.7
01.01.2024 16:48:12,16.09,17293,9.73,3.35,3.01,996.14,0.61,0.39,792,64,656.7
01.01.2024 16:48:13,56.26,17294,47.95,5.11,3.2,805.11,0.44,0.72,638,96,796.5
01.01.2024 16:48:14,97.75,17295,20.46,4.45,72.84,198.63,0.28,0.65,986,72,413.1
01.01.2024 16:48:15,62.14,17296,18.45,20.27,23.42,853.98,0.19,0.62,610,79,298.5
01.01.2024 16:48:16,60.26,17297,26.18,0.88,33.2,986.59,0.99,0.76,24,64,718.2
01.01.2024 16:48:17,34.11,17298,10.01,6.93,17.17,337.12,0.01,0.36,943,97,544.1
01.01.2024 16:48:18,22.49,17299,21.18,0.29,1.02,449.52,0.56,0.54,212,17,305.8
01.01.2024 16:48:19,24.17,17300,17.8,5.99,0.38,83.95,0.5,0.15,285,17,465.9
01.01.2024 16:48:20,17.17,17301,7.99,3.71,5.47,828.38,0.6,0.71,296,12,727.3
01.01.2024 16:48:21,36.09,17302,19.13,9.37,7.59,730.56,0.9,0.03,290,79,460.5
01.01.2024 16:48:22,38.87,17303,12.86,0.94,25.07,868.31,0.21,0.65,477,1,349.7
01.01.2024 16:48:23,32.7,17304,24.24,6.69,1.77,427.49,0.54,0.91,479,30,255.1
01.01.2024 16:48:24,59.3,17305,58.2,0.33,0.77,623.53,0.99,0.82,35,62,579.5
01.01.2024 16:48:25,0.97,17306,0.46,0.02,0.49,534.78,0.83,0.13,682,87,389.6
01.01.2024 16:48:26,39.43,17307,19.29,15.9,4.24,741.07,0.08,0.83,893,87,406.0
01.01.2024 16:48:27,47.53,17308,3.39,40.44,3.7,367.61,0.82,0.12,728,13,251.2
01.01.2024 16:48:28,25.17,17309,1.85,20.53,2.79,715.38,0.72,0.59,649,68,197.0
01.01.2024 16:48:29,61.58,17310,17.82,6.04,37.72,828.54,0.84,0.58,465,96,134.4
01.01.2024 16:48:30,64.58,17311,29.24,20.31,15.03,246.63,0.29,0.67,328,84,988.3
01.01.2024 16:48:31,28.63,17312,11.78,1.37,15.48,89.24,0.08,0.08,54,96,403.8
01.01.2024 16:48:32,99.2,17313,10.93,78.38,9.89,600.04,0.69,0.75,733,88,387.2
01.01.2024 16:48:33,93.07,17314,89.14,2.12,1.81,872.27,0.37,0.42,748,16,347.4
01.01.2024 16:48:34,32.15,17315,20.69,8.31,3.15,809.71,0.1,0.81,765,65,882.8
01.01.2024 16:48:35,57.94,17316,47.72,6.82,3.4,418.18,0.52,0.31,150,28,651.1
01.01.2024 16:48:36,54.35,17317,49.67,1.91,2.77,605.91,0.17,0.95,959,38,851.3
01.01.2024 16:48:37,15.44,17318,13.29,0.15,2.0,310.93,0.68,0.18,71,17,126.8
01.01.2024 16:48:38,84.01,17319,56.75,5.77,21.49,613.35,0.91,0.06,274,69,88.0
01.01.2024 16:48:39,53.74,17320,52.33,1.11,0.3,985.31,0.79,0.12,442,94,348.1
01.01.2024 16:48:40,96.12,17321,74.76,14.1,7.26,84.14,0.49,0.25,457,20,190.6
01.01.2024 16:48:41,72.52,17322,66.89,5.33,0.3,886.67,0.51,0.85,625,91,415.3
01.01.2024 16:48:42,96.67,17323,25.37,39.45,31.85,58.5,0.66,0.14,287,19,725.6
01.01.2024 16:48:43,68.7,17324,23.55,4.23,40.92,447.13,0.35,0.16,16,23,224.9
01.01.2024 16:48:44,65.8,17325,23.18,37.32,5.3,596.72,0.19,0.02,604,88,934.9
01.01.2024 16:48:45,68.53,17326,25.2,16.93,26.4,853.63,0.23,0.04,753,95,671.3
01.01.2024 16:48:46,25.97,17327,9.89,5.5,10.58,652.88,0.74,0.12,428,37,356.1
01.01.2024 16:48:47,7.06,17328,3.11,0.21,3.74,741.35,0.85,0.3,572,60,535.4
01.01.2024 16:48:48,17.92,17329,10.77,0.93,6.22,267.26,0.18,0.61,970,68,193.3
01.01.2024 16:48:49,32.02,17330,24.37,4.96,2.69,566.55,0.96,0.97,917,66,657.0
01.01.2024 16:48:50,70.29,17331,29.32,10.91,30.06,327.85,0.06,0.66,600,96,925.0
01.01.2024 16:48:51,86.27,17332,70.6,0.44,15.23,430.61,0.83,0.47,118,22,833.7
01.01.2024 16:48:52,45.39,17333,38.13,3.42,3.84,776.28,0.45,0.33,406,58,928.9
01.01.2024 16:48:53,21.73,17334,2.94,14.59,4.2,887.62,0.51,1.0,179,36,140.5
01.01.2024 16:48:54,44.42,17335,36.88,6.92,0.62,151.34,0.67,0.73,575,63,619.9
01.01.2024 16:48:55,96.14,17336,33.84,40.52,21.78,277.67,0.23,0.94,54,44,955.2
01.01.2024 16:48:56,71.26,17337,50.06,4.33,16.87,801.11,0.17,0.33,652,75,703.6
01.01.2024 16:48:57,66.9,17338,30.5,5.62,30.78,447.17,0.29,0.32,292,85,986.0
01.01.2024 16:48:58,12.72,17339,10.7,0.37,1.65,951.87,0.93,0.24,22,71,278.8
01.01.2024 16:48:59,69.75,17340,45.24,11.11,13.4,81.28,0.8,0.62,735,28,808.3
01.01.2024 16:49:00,89.86,17341,74.47,12.85,2.54,780.1,0.55,0.56,240,37,578.7
01.01.2024 16:49:01,94.33,17342,19.08,74.89,0.36,111.43,0.5,0.71,242,48,875.5
01.01.2024 16:49:02,88.19,17343,9.63,30.98,47.58,908.56,0.08,0.38,784,84,783.6
