Type,Datum,Tagesertrag,Einsparung,Netzeinspeisung,Eigenverbrauch Elektrolyseur,Eigenverbrauch Batterie,Produktionsrate,Wassernutzung,Energieverbrauch,EL-Tank,SoC,Leistung,Tankstellen-ID,Startzeit,Endzeit,Fahrzeugkennzeichen
Tankvorgang,,,,,,,,,,,,,19,2024-04-06 13:31:35,2024-03-23 03:30:00,HVY-3192
Tankvorgang,,,,,,,,,,,,,37,2024-04-06 13:31:35,2024-03-23 03:16:00,AMP-3719
Tankvorgang,,,,,,,,,,,,,27,2024-04-06 13:31:35,2024-03-23 03:14:00,CRK-6353
Tankvorgang,,,,,,,,,,,,,7,2024-04-06 13:31:35,2024-03-23 03:22:00,VKE-2517
PV-Anlage,23.03.2024 04:00:00,2.59,1973,0.28,0.37,1.94,1459.59,3621.42,30.67,69,35,818.5,,,,
Tankvorgang,,,,,,,,,,,,,7,2024-03-23 04:00:00,,RXW-3828
Tankvorgang,,,,,,,,,,,,,38,2024-03-23 04:00:00,,QCE-3862
Tankvorgang,,,,,,,,,,,,,95,2024-03-23 04:00:00,,GKJ-3245
Tankvorgang,,,,,,,,,,,,,87,2024-03-23 04:00:00,,FSH-7923
Tankvorgang,,,,,,,,,,,,,32,2024-03-23 04:00:00,,AWR-9887
Tankvorgang,,,,,,,,,,,,,89,2024-04-06 13:31:35,2024-03-23 04:12:00,PCR-0400
Tankvorgang,,,,,,,,,,,,,63,2024-04-06 13:31:35,2024-03-23 04:29:00,FOU-8245
Tankvorgang,,,,,,,,,,,,,1,2024-04-06 13:31:35,2024-03-23 04:14:00,LJV-9417
Tankvorgang,,,,,,,,,,,,,9,2024-04-06 13:31:35,2024-03-23 04:22:00,PAK-6806
Tankvorgang,,,,,,,,,,,,,14,2024-04-06 13:31:35,2024-03-23 04:18:00,ACE-5876
PV-Anlage,23.03.2024 05:00:00,15.99,1974,6.17,4.06,5.76,1854.24,2331.76,38.49,440,50,-1541.89,,,,
Tankvorgang,,,,,,,,,,,,,18,2024-03-23 05:00:00,,PEH-7367
Tankvorgang,,,,,,,,,,,,,69,2024-04-06 13:31:35,2024-03-23 05:30:00,IZI-9036
PV-Anlage,23.03.2024 06:00:00,20.61,1975,9.35,3.69,7.57,1610.87,2677.18,28.63,299,97,-1191.81,,,,
PV-Anlage,23.03.2024 07:00:00,5.72,1976,3.87,0.87,0.98,983.96,3783.37,65.47,168,75,38.53,,,,
Tankvorgang,,,,,,,,,,,,,31,2024-03-23 07:00:00,,DQL-2214
Tankvorgang,,,,,,,,,,,,,47,2024-04-06 13:31:35,2024-03-23 07:29:00,AJB-7345
PV-Anlage,23.03.2024 08:00:00,75.64,1977,15.22,11.12,49.3,550.73,1951.19,48.72,910,15,-184.76,,,,
Tankvorgang,,,,,,,,,,,,,27,2024-03-23 08:00:00,,MSG-5656
Tankvorgang,,,,,,,,,,,,,92,2024-03-23 08:00:00,,YEQ-4459
Tankvorgang,,,,,,,,,,,,,6,2024-03-23 08:00:00,,CTR-0732
Tankvorgang,,,,,,,,,,,,,72,2024-04-06 13:31:35,2024-03-23 08:30:00,QVB-6362
Tankvorgang,,,,,,,,,,,,,25,2024-04-06 13:31:35,2024-03-23 08:14:00,UKJ-5950
Tankvorgang,,,,,,,,,,,,,52,2024-04-06 13:31:35,2024-03-23 08:29:00,FLN-0384
PV-Anlage,23.03.2024 09:00:00,48.63,1978,18.36,19.02,11.25,1535.95,75.74,93.86,905,35,1362.89,,,,
Tankvorgang,,,,,,,,,,,,,43,2024-03-23 09:00:00,,IRU-7690
Tankvorgang,,,,,,,,,,,,,40,2024-03-23 09:00:00,,TGL-4568
Tankvorgang,,,,,,,,,,,,,3,2024-03-23 09:00:00,,LUM-4406
Tankvorgang,,,,,,,,,,,,,41,2024-03-23 09:00:00,,NUQ-0440
Tankvorgang,,,,,,,,,,,,,48,2024-03-23 09:00:00,,MMV-7692
Tankvorgang,,,,,,,,,,,,,92,2024-04-06 13:31:35,2024-03-23 09:13:00,WFY-2770
Tankvorgang,,,,,,,,,,,,,92,2024-04-06 13:31:35,2024-03-23 09:16:00,UUV-0533
Tankvorgang,,,,,,,,,,,,,85,2024-04-06 13:31:35,2024-03-23 09:11:00,IHE-6347
Tankvorgang,,,,,,,,,,,,,67,2024-04-06 13:31:35,2024-03-23 09:22:00,BIK-3907
Tankvorgang,,,,,,,,,,,,,67,2024-04-06 13:31:35,2024-03-23 09:11:00,QFI-8332
PV-Anlage,23.03.2024 10:00:00,87.37,1979,61.66,21.46,4.25,1226.28,3402.86,54.58,43,46,-31.78,,,,
Tankvorgang,,,,,,,,,,,,,2,2024-03-23 10:00:00,,RYL-0375
Tankvorgang,,,,,,,,,,,,,4,2024-03-23 10:00:00,,RKJ-5684
Tankvorgang,,,,,,,,,,,,,83,2024-03-23 10:00:00,,TSQ-7244
Tankvorgang,,,,,,,,,,,,,56,2024-04-06 13:31:35,2024-03-23 10:26:00,ZGX-7355
Tankvorgang,,,,,,,,,,,,,31,2024-04-06 13:31:35,2024-03-23 10:13:00,CIS-2975
Tankvorgang,,,,,,,,,,,,,38,2024-04-06 13:31:35,2024-03-23 10:26:00,IJI-3371
PV-Anlage,23.03.2024 11:00:00,99.03,1980,8.12,47.9,43.01,723.86,111.54,13.17,988,75,802.87,,,,
Tankvorgang,,,,,,,,,,,,,11,2024-03-23 11:00:00,,CKX-5032
Tankvorgang,,,,,,,,,,,,,39,2024-03-23 11:00:00,,OPL-1136
Tankvorgang,,,,,,,,,,,,,26,2024-03-23 11:00:00,,OWU-0407
Tankvorgang,,,,,,,,,,,,,67,2024-04-06 13:31:35,2024-03-23 11:26:00,YUI-9454
Tankvorgang,,,,,,,,,,,,,84,2024-04-06 13:31:35,2024-03-23 11:17:00,AAM-2110
Tankvorgang,,,,,,,,,,,,,92,2024-04-06 13:31:35,2024-03-23 11:12:00,BOB-0160
PV-Anlage,23.03.2024 12:00:00,46.9,1981,44.05,2.01,0.84,1152.99,3087.93,72.99,929,82,-589.12,,,,
Tankvorgang,,,,,,,,,,,,,36,2024-03-23 12:00:00,,LUI-1382
Tankvorgang,,,,,,,,,,,,,83,2024-03-23 12:00:00,,RYF-4764
Tankvorgang,,,,,,,,,,,,,77,2024-04-06 13:31:35,2024-03-23 12:27:00,VEB-7664
Tankvorgang,,,,,,,,,,,,,88,2024-04-06 13:31:35,2024-03-23 12:28:00,FEJ-2214
PV-Anlage,23.03.2024 13:00:00,85.61,1982,25.96,2.84,56.81,1039.18,1550.09,25.85,418,9,-584.54,,,,
Tankvorgang,,,,,,,,,,,,,53,2024-03-23 13:00:00,,RTU-7227
Tankvorgang,,,,,,,,,,,,,53,2024-03-23 13:00:00,,BJQ-4917
Tankvorgang,,,,,,,,,,,,,42,2024-04-06 13:31:35,2024-03-23 13:15:00,CXG-6727
Tankvorgang,,,,,,,,,,,,,26,2024-04-06 13:31:35,2024-03-23 13:17:00,BKX-6848
PV-Anlage,23.03.2024 14:00:00,55.48,1983,12.78,3.94,38.76,1263.25,2084.42,89.93,125,25,1143.34,,,,
Tankvorgang,,,,,,,,,,,,,13,2024-03-23 14:00:00,,KXA-6289
Tankvorgang,,,,,,,,,,,,,9,2024-03-23 14:00:00,,AJK-4965
Tankvorgang,,,,,,,,,,,,,14,2024-03-23 14:00:00,,PZA-8924
Tankvorgang,,,,,,,,,,,,,43,2024-03-23 14:00:00,,KEH-6047
Tankvorgang,,,,,,,,,,,,,49,2024-04-06 13:31:35,2024-03-23 14:18:00,HPC-8598
Tankvorgang,,,,,,,,,,,,,91,2024-04-06 13:31:35,2024-03-23 14:22:00,OSC-7478
Tankvorgang,,,,,,,,,,,,,96,2024-04-06 13:31:35,2024-03-23 14:30:00,BNX-9136
Tankvorgang,,,,,,,,,,,,,29,2024-04-06 13:31:35,2024-03-23 14:21:00,HRW-3008
PV-Anlage,23.03.2024 15:00:00,38.94,1984,10.9,27.34,0.7,254.09,2933.75,93.97,738,45,-76.3,,,,
Tankvorgang,,,,,,,,,,,,,16,2024-03-23 15:00:00,,PPK-1174
Tankvorgang,,,,,,,,,,,,,27,2024-03-23 15:00:00,,GUX-6761
Tankvorgang,,,,,,,,,,,,,6,2024-03-23 15:00:00,,NDR-5605
Tankvorgang,,,,,,,,,,,,,13,2024-04-06 13:31:35,2024-03-23 15:26:00,HAG-7953
Tankvorgang,,,,,,,,,,,,,18,2024-04-06 13:31:35,2024-03-23 15:11:00,XRX-8551
Tankvorgang,,,,,,,,,,,,,37,2024-04-06 13:31:35,2024-03-23 15:25:00,ULR-3481
PV-Anlage,23.03.2024 16:00:00,7.82,1985,0.27,4.28,3.27,1096.86,1394.28,55.02,301,12,353.87,,,,
Tankvorgang,,,,,,,,,,,,,53,2024-03-23 16:00:00,,ZJT-6895
Tankvorgang,,,,,,,,,,,,,47,2024-03-23 16:00:00,,GFL-9076
Tankvorgang,,,,,,,,,,,,,81,2024-03-23 16:00:00,,YZP-0215
Tankvorgang,,,,,,,,,,,,,57,2024-04-06 13:31:35,2024-03-23 16:24:00,RDD-7894
Tankvorgang,,,,,,,,,,,,,42,2024-04-06 13:31:35,2024-03-23 16:16:00,AWI-8299
Tankvorgang,,,,,,,,,,,,,55,2024-04-06 13:31:35,2024-03-23 16:20:00,VAH-9822
PV-Anlage,23.03.2024 17:00:00,23.17,1986,7.44,13.91,1.82,1875.02,494.83,66.56,32,24,186.95,,,,
Tankvorgang,,,,,,,,,,,,,98,2024-03-23 17:00:00,,IFO-4636
Tankvorgang,,,,,,,,,,,,,52,2024-03-23 17:00:00,,YQN-1832
Tankvorgang,,,,,,,,,,,,,58,2024-03-23 17:00:00,,QIC-5125
Tankvorgang,,,,,,,,,,,,,23,2024-04-06 13:31:35,2024-03-23 17:10:00,RPP-1780
Tankvorgang,,,,,,,,,,,,,69,2024-04-06 13:31:35,2024-03-23 17:15:00,WHD-1051
Tankvorgang,,,,,,,,,,,,,94,2024-04-06 13:31:35,2024-03-23 17:23:00,WNF-7712
PV-Anlage,23.03.2024 18:00:00,62.18,1987,60.14,0.34,1.7,1007.93,1921.47,26.11,205,95,-465.97,,,,
Tankvorgang,,,,,,,,,,,,,53,2024-03-23 18:00:00,,WRY-5344
Tankvorgang,,,,,,,,,,,,,79,2024-03-23 18:00:00,,IBU-5853
Tankvorgang,,,,,,,,,,,,,45,2024-03-23 18:00:00,,WCS-1780
Tankvorgang,,,,,,,,,,,,,7,2024-03-23 18:00:00,,BYH-2277
Tankvorgang,,,,,,,,,,,,,7,2024-03-23 18:00:00,,FCB-7607
Tankvorgang,,,,,,,,,,,,,8,2024-04-06 13:31:35,2024-03-23 18:17:00,CUI-9890
Tankvorgang,,,,,,,,,,,,,10,2024-04-06 13:31:35,2024-03-23 18:30:00,KYM-7306
Tankvorgang,,,,,,,,,,,,,85,2024-04-06 13:31:35,2024-03-23 18:17:00,LKY-7624
Tankvorgang,,,,,,,,,,,,,3,2024-04-06 13:31:35,2024-03-23 18:21:00,QPP-3490
Tankvorgang,,,,,,,,,,,,,78,2024-04-06 13:31:35,2024-03-23 18:14:00,MAA-7332
PV-Anlage,23.03.2024 19:00:00,75.5,1988,26.22,9.28,40.0,276.91,1056.75,0.75,483,90,-523.52,,,,
Tankvorgang,,,,,,,,,,,,,33,2024-03-23 19:00:00,,QZI-9645
Tankvorgang,,,,,,,,,,,,,88,2024-03-23 19:00:00,,XZK-5790
Tankvorgang,,,,,,,,,,,,,73,2024-04-06 13:31:35,2024-03-23 19:28:00,UPH-4822
Tankvorgang,,,,,,,,,,,,,90,2024-04-06 13:31:35,2024-03-23 19:19:00,KJU-3292
PV-Anlage,23.03.2024 20:00:00,40.53,1989,5.29,26.18,9.06,1051.97,1306.09,82.2,238,90,-1383.46,,,,
Tankvorgang,,,,,,,,,,,,,56,2024-03-23 20:00:00,,FFX-9438
Tankvorgang,,,,,,,,,,,,,97,2024-04-06 13:31:35,2024-03-23 20:24:00,KYM-0483
PV-Anlage,23.03.2024 21:00:00,60.77,1990,1.67,50.17,8.93,245.8,2776.42,20.76,726,53,231.49,,,,
Tankvorgang,,,,,,,,,,,,,7,2024-03-23 21:00:00,,YZE-8255
Tankvorgang,,,,,,,,,,,,,43,2024-03-23 21:00:00,,NUK-3759
Tankvorgang,,,,,,,,,,,,,41,2024-04-06 13:31:35,2024-03-23 21:16:00,ONS-0678
Tankvorgang,,,,,,,,,,,,,8,2024-04-06 13:31:35,2024-03-23 21:16:00,MBR-6434
PV-Anlage,23.03.2024 22:00:00,4.87,1991,4.77,0.01,0.09,478.52,2301.53,43.69,921,74,981.38,,,,
Tankvorgang,,,,,,,,,,,,,40,2024-03-23 22:00:00,,QYB-9587
Tankvorgang,,,,,,,,,,,,,37,2024-03-23 22:00:00,,TTQ-5124
Tankvorgang,,,,,,,,,,,,,46,2024-03-23 22:00:00,,OGP-9398
Tankvorgang,,,,,,,,,,,,,15,2024-03-23 22:00:00,,NNR-0303
Tankvorgang,,,,,,,,,,,,,22,2024-04-06 13:31:35,2024-03-23 22:26:00,IDZ-7412
Tankvorgang,,,,,,,,,,,,,88,2024-04-06 13:31:35,2024-03-23 22:21:00,ZIU-1787
Tankvorgang,,,,,,,,,,,,,75,2024-04-06 13:31:35,2024-03-23 22:19:00,KEJ-1431
Tankvorgang,,,,,,,,,,,,,69,2024-04-06 13:31:35,2024-03-23 22:22:00,EWQ-0246
PV-Anlage,23.03.2024 23:00:00,6.4,1992,3.66,1.55,1.19,1902.47,1833.19,67.27,278,66,1931.94,,,,
Tankvorgang,,,,,,,,,,,,,84,2024-03-23 23:00:00,,LAC-3767
Tankvorgang,,,,,,,,,,,,,85,2024-04-06 13:31:35,2024-03-23 23:14:00,YYM-5983
PV-Anlage,24.03.2024 00:00:00,67.71,1993,64.66,2.03,1.02,1693.52,3448.43,13.97,390,24,1348.35,,,,
Tankvorgang,,,,,,,,,,,,,86,2024-03-24 00:00:00,,QHZ-0198
Tankvorgang,,,,,,,,,,,,,67,2024-03-24 00:00:00,,CHD-6431
Tankvorgang,,,,,,,,,,,,,77,2024-03-24 00:00:00,,AMQ-2186
Tankvorgang,,,,,,,,,,,,,74,2024-04-06 13:31:35,2024-03-24 00:17:00,TUG-9129
Tankvorgang,,,,,,,,,,,,,77,2024-04-06 13:31:35,2024-03-24 00:25:00,YEZ-6674
Tankvorgang,,,,,,,,,,,,,32,2024-04-06 13:31:35,2024-03-24 00:10:00,OTZ-3226
PV-Anlage,24.03.2024 01:00:00,78.52,1994,65.24,3.43,9.85,1626.21,2592.97,92.58,675,97,-1054.64,,,,
PV-Anlage,24.03.2024 02:00:00,7.68,1995,3.54,0.58,3.56,1263.98,1264.52,60.04,689,12,-1135.42,,,,
Tankvorgang,,,,,,,,,,,,,99,2024-03-24 02:00:00,,JXT-2796
Tankvorgang,,,,,,,,,,,,,2,2024-03-24 02:00:00,,AGM-2808
Tankvorgang,,,,,,,,,,,,,7,2024-03-24 02:00:00,,KBS-8531
Tankvorgang,,,,,,,,,,,,,4,2024-03-24 02:00:00,,KGA-1826
Tankvorgang,,,,,,,,,,,,,16,2024-03-24 02:00:00,,LHJ-6775
Tankvorgang,,,,,,,,,,,,,5,2024-04-06 13:31:35,2024-03-24 02:30:00,EMQ-3260
Tankvorgang,,,,,,,,,,,,,92,2024-04-06 13:31:35,2024-03-24 02:13:00,WYM-4960
Tankvorgang,,,,,,,,,,,,,71,2024-04-06 13:31:35,2024-03-24 02:28:00,JDM-1235
Tankvorgang,,,,,,,,,,,,,52,2024-04-06 13:31:35,2024-03-24 02:18:00,BAL-9166
Tankvorgang,,,,,,,,,,,,,81,2024-04-06 13:31:35,2024-03-24 02:30:00,LHM-6712
PV-Anlage,24.03.2024 03:00:00,70.55,1996,2.03,13.56,54.96,1967.55,2582.42,33.28,85,61,1047.42,,,,
Tankvorgang,,,,,,,,,,,,,85,2024-03-24 03:00:00,,HHW-4808
Tankvorgang,,,,,,,,,,,,,80,2024-03-24 03:00:00,,AVC-0115
Tankvorgang,,,,,,,,,,,,,81,2024-04-06 13:31:35,2024-03-24 03:20:00,RHO-0599
Tankvorgang,,,,,,,,,,,,,75,2024-04-06 13:31:35,2024-03-24 03:25:00,JLW-4228
PV-Anlage,24.03.2024 04:00:00,21.8,1997,17.89,1.12,2.79,590.13,2393.53,72.69,400,17,1188.49,,,,
Tankvorgang,,,,,,,,,,,,,8,2024-03-24 04:00:00,,EGY-4996
Tankvorgang,,,,,,,,,,,,,74,2024-03-24 04:00:00,,DEB-2665
Tankvorgang,,,,,,,,,,,,,68,2024-03-24 04:00:00,,VIS-7676
Tankvorgang,,,,,,,,,,,,,41,2024-03-24 04:00:00,,KIV-8586
Tankvorgang,,,,,,,,,,,,,25,2024-03-24 04:00:00,,WKD-2425
Tankvorgang,,,,,,,,,,,,,44,2024-04-06 13:31:35,2024-03-24 04:13:00,ILC-7289
Tankvorgang,,,,,,,,,,,,,91,2024-04-06 13:31:35,2024-03-24 04:12:00,HBK-4027
Tankvorgang,,,,,,,,,,,,,96,2024-04-06 13:31:35,2024-03-24 04:25:00,EKT-9047
Tankvorgang,,,,,,,,,,,,,77,2024-04-06 13:31:35,2024-03-24 04:26:00,UTX-8600
Tankvorgang,,,,,,,,,,,,,42,2024-04-06 13:31:35,2024-03-24 04:16:00,XZL-4396
PV-Anlage,24.03.2024 05:00:00,80.12,1998,48.61,13.62,17.89,1128.78,721.71,42.65,329,25,308.37,,,,
Tankvorgang,,,,,,,,,,,,,39,2024-03-24 05:00:00,,HGM-0705
Tankvorgang,,,,,,,,,,,,,36,2024-04-06 13:31:35,2024-03-24 05:18:00,MGR-0253
PV-Anlage,24.03.2024 06:00:00,16.41,1999,14.24,1.23,0.94,198.35,321.78,62.09,739,35,-73.46,,,,
Tankvorgang,,,,,,,,,,,,,16,2024-03-24 06:00:00,,RQP-9450
Tankvorgang,,,,,,,,,,,,,67,2024-03-24 06:00:00,,PPP-4416
Tankvorgang,,,,,,,,,,,,,34,2024-04-06 13:31:35,2024-03-24 06:14:00,WZG-5241
Tankvorgang,,,,,,,,,,,,,81,2024-04-06 13:31:35,2024-03-24 06:18:00,LTC-1352
PV-Anlage,24.03.2024 07:00:00,47.49,2000,37.27,4.13,6.09,730.11,3930.79,35.0,593,28,172.62,,,,
Tankvorgang,,,,,,,,,,,,,13,2024-03-24 07:00:00,,CEP-1397
Tankvorgang,,,,,,,,,,,,,61,2024-03-24 07:00:00,,CJA-3912
Tankvorgang,,,,,,,,,,,,,75,2024-04-06 13:31:35,2024-03-24 07:26:00,RKG-4073
Tankvorgang,,,,,,,,,,,,,71,2024-04-06 13:31:35,2024-03-24 07:28:00,CJE-8831
PV-Anlage,24.03.2024 08:00:00,35.48,2001,17.89,2.62,14.97,1463.85,2819.52,82.75,20,63,219.77,,,,
Tankvorgang,,,,,,,,,,,,,33,2024-03-24 08:00:00,,ASF-5847
Tankvorgang,,,,,,,,,,,,,65,2024-03-24 08:00:00,,VQT-4508
Tankvorgang,,,,,,,,,,,,,32,2024-03-24 08:00:00,,CBM-6688
Tankvorgang,,,,,,,,,,,,,69,2024-03-24 08:00:00,,ZLW-9061
Tankvorgang,,,,,,,,,,,,,67,2024-03-24 08:00:00,,CIM-5049
Tankvorgang,,,,,,,,,,,,,71,2024-04-06 13:31:35,2024-03-24 08:18:00,QBZ-8873
Tankvorgang,,,,,,,,,,,,,57,2024-04-06 13:31:35,2024-03-24 08:16:00,BFX-8146
Tankvorgang,,,,,,,,,,,,,87,2024-04-06 13:31:35,2024-03-24 08:16:00,IAE-4944
Tankvorgang,,,,,,,,,,,,,94,2024-04-06 13:31:35,2024-03-24 08:21:00,JHM-1142
Tankvorgang,,,,,,,,,,,,,29,2024-04-06 13:31:35,2024-03-24 08:18:00,CYH-4865
PV-Anlage,24.03.2024 09:00:00,35.83,2002,2.55,30.12,3.16,19.59,2920.57,48.8,510,19,1960.24,,,,
PV-Anlage,24.03.2024 10:00:00,8.68,2003,0.63,2.46,5.59,1626.75,1779.27,9.34,759,81,-378.51,,,,
Tankvorgang,,,,,,,,,,,,,2,2024-03-24 10:00:00,,UEC-2878
Tankvorgang,,,,,,,,,,,,,50,2024-03-24 10:00:00,,MQF-1555
Tankvorgang,,,,,,,,,,,,,42,2024-03-24 10:00:00,,TIB-3623
Tankvorgang,,,,,,,,,,,,,87,2024-03-24 10:00:00,,KYL-1033
Tankvorgang,,,,,,,,,,,,,53,2024-04-06 13:31:35,2024-03-24 10:22:00,GNN-5735
Tankvorgang,,,,,,,,,,,,,32,2024-04-06 13:31:35,2024-03-24 10:22:00,MBE-4178
Tankvorgang,,,,,,,,,,,,,33,2024-04-06 13:31:35,2024-03-24 10:22:00,IMJ-3031
Tankvorgang,,,,,,,,,,,,,60,2024-04-06 13:31:35,2024-03-24 10:14:00,NTR-1711
PV-Anlage,24.03.2024 11:00:00,29.52,2004,10.93,12.46,6.13,1258.26,1130.51,19.43,68,14,-1967.93,,,,
Tankvorgang,,,,,,,,,,,,,30,2024-03-24 11:00:00,,DMW-4960
Tankvorgang,,,,,,,,,,,,,28,2024-03-24 11:00:00,,EHU-6756
Tankvorgang,,,,,,,,,,,,,77,2024-03-24 11:00:00,,GIX-5186
Tankvorgang,,,,,,,,,,,,,82,2024-04-06 13:31:35,2024-03-24 11:27:00,LER-7966
Tankvorgang,,,,,,,,,,,,,43,2024-04-06 13:31:35,2024-03-24 11:16:00,RFM-3818
Tankvorgang,,,,,,,,,,,,,92,2024-04-06 13:31:35,2024-03-24 11:14:00,QJZ-7918
PV-Anlage,24.03.2024 12:00:00,83.35,2005,39.61,7.72,36.02,853.42,2697.95,47.42,929,33,-739.78,,,,
Tankvorgang,,,,,,,,,,,,,71,2024-03-24 12:00:00,,QCZ-3687
Tankvorgang,,,,,,,,,,,,,41,2024-03-24 12:00:00,,FVK-5338
Tankvorgang,,,,,,,,,,,,,62,2024-03-24 12:00:00,,WZX-2474
Tankvorgang,,,,,,,,,,,,,11,2024-03-24 12:00:00,,RGG-4561
Tankvorgang,,,,,,,,,,,,,85,2024-03-24 12:00:00,,BWW-5716
Tankvorgang,,,,,,,,,,,,,97,2024-04-06 13:31:35,2024-03-24 12:17:00,PYD-7913
Tankvorgang,,,,,,,,,,,,,91,2024-04-06 13:31:35,2024-03-24 12:25:00,GVF-5425
Tankvorgang,,,,,,,,,,,,,87,2024-04-06 13:31:35,2024-03-24 12:24:00,YOL-4473
Tankvorgang,,,,,,,,,,,,,39,2024-04-06 13:31:35,2024-03-24 12:24:00,PYN-2729
Tankvorgang,,,,,,,,,,,,,82,2024-04-06 13:31:35,2024-03-24 12:13:00,AEG-0963
PV-Anlage,24.03.2024 13:00:00,76.95,2006,41.27,26.44,9.24,1048.66,3717.66,34.43,935,7,976.98,,,,
Tankvorgang,,,,,,,,,,,,,71,2024-03-24 13:00:00,,NHF-4768
Tankvorgang,,,,,,,,,,,,,84,2024-03-24 13:00:00,,ZWF-7126
Tankvorgang,,,,,,,,,,,,,18,2024-03-24 13:00:00,,QUU-3430
Tankvorgang,,,,,,,,,,,,,70,2024-03-24 13:00:00,,AFH-4179
Tankvorgang,,,,,,,,,,,,,94,2024-04-06 13:31:35,2024-03-24 13:20:00,HYX-4750
Tankvorgang,,,,,,,,,,,,,41,2024-04-06 13:31:35,2024-03-24 13:27:00,NZE-5979
Tankvorgang,,,,,,,,,,,,,23,2024-04-06 13:31:35,2024-03-24 13:12:00,HIZ-6150
Tankvorgang,,,,,,,,,,,,,23,2024-04-06 13:31:35,2024-03-24 13:20:00,BIB-1871
PV-Anlage,24.03.2024 14:00:00,83.14,2007,78.6,3.77,0.77,817.08,3911.3,15.09,348,40,1593.14,,,,
Tankvorgang,,,,,,,,,,,,,42,2024-03-24 14:00:00,,GQZ-6419
Tankvorgang,,,,,,,,,,,,,10,2024-03-24 14:00:00,,TVV-4951
Tankvorgang,,,,,,,,,,,,,83,2024-04-06 13:31:35,2024-03-24 14:16:00,SQW-6453
Tankvorgang,,,,,,,,,,,,,59,2024-04-06 13:31:35,2024-03-24 14:21:00,BZE-6491
PV-Anlage,24.03.2024 15:00:00,80.72,2008,5.89,51.5,23.33,338.93,2498.16,26.1,670,75,-250.57,,,,
Tankvorgang,,,,,,,,,,,,,44,2024-03-24 15:00:00,,TKS-8553
Tankvorgang,,,,,,,,,,,,,47,2024-03-24 15:00:00,,QEA-2925
Tankvorgang,,,,,,,,,,,,,27,2024-03-24 15:00:00,,CEJ-7555
Tankvorgang,,,,,,,,,,,,,80,2024-04-06 13:31:35,2024-03-24 15:10:00,OBF-9224
Tankvorgang,,,,,,,,,,,,,17,2024-04-06 13:31:35,2024-03-24 15:27:00,VQM-5970
Tankvorgang,,,,,,,,,,,,,95,2024-04-06 13:31:35,2024-03-24 15:24:00,IOF-7155
PV-Anlage,24.03.2024 16:00:00,24.2,2009,16.2,7.86,0.14,1857.93,2281.13,54.02,737,49,1124.66,,,,
Tankvorgang,,,,,,,,,,,,,26,2024-03-24 16:00:00,,BVJ-1696
Tankvorgang,,,,,,,,,,,,,20,2024-03-24 16:00:00,,MJL-8272
Tankvorgang,,,,,,,,,,,,,37,2024-03-24 16:00:00,,XAL-4943
Tankvorgang,,,,,,,,,,,,,72,2024-03-24 16:00:00,,SUC-1712
Tankvorgang,,,,,,,,,,,,,24,2024-03-24 16:00:00,,NIE-7459
Tankvorgang,,,,,,,,,,,,,57,2024-04-06 13:31:35,2024-03-24 16:21:00,SDQ-3772
Tankvorgang,,,,,,,,,,,,,95,2024-04-06 13:31:35,2024-03-24 16:19:00,CXH-7998
Tankvorgang,,,,,,,,,,,,,66,2024-04-06 13:31:35,2024-03-24 16:17:00,UEK-9385
Tankvorgang,,,,,,,,,,,,,62,2024-04-06 13:31:35,2024-03-24 16:27:00,VZA-1210
Tankvorgang,,,,,,,,,,,,,39,2024-04-06 13:31:35,2024-03-24 16:21:00,EEH-4733
PV-Anlage,24.03.2024 17:00:00,18.61,2010,17.68,0.13,0.8,55.51,296.07,52.21,332,37,308.17,,,,
PV-Anlage,24.03.2024 18:00:00,67.23,2011,23.67,29.22,14.34,1006.91,943.99,29.09,600,28,-711.68,,,,
Tankvorgang,,,,,,,,,,,,,88,2024-03-24 18:00:00,,XYW-2618
Tankvorgang,,,,,,,,,,,,,74,2024-03-24 18:00:00,,CRG-1472
Tankvorgang,,,,,,,,,,,,,40,2024-03-24 18:00:00,,CFU-4849
Tankvorgang,,,,,,,,,,,,,83,2024-03-24 18:00:00,,GGG-8624
Tankvorgang,,,,,,,,,,,,,73,2024-04-06 13:31:35,2024-03-24 18:19:00,QXG-5893
Tankvorgang,,,,,,,,,,,,,36,2024-04-06 13:31:35,2024-03-24 18:16:00,JIB-2082
Tankvorgang,,,,,,,,,,,,,38,2024-04-06 13:31:35,2024-03-24 18:19:00,LLW-7676
Tankvorgang,,,,,,,,,,,,,8,2024-04-06 13:31:35,2024-03-24 18:25:00,PKV-9352
PV-Anlage,24.03.2024 19:00:00,24.28,2012,5.21,4.74,14.33,1934.37,1731.77,21.73,308,52,560.88,,,,
Tankvorgang,,,,,,,,,,,,,40,2024-03-24 19:00:00,,SDZ-3181
Tankvorgang,,,,,,,,,,,,,46,2024-03-24 19:00:00,,ERR-1117
Tankvorgang,,,,,,,,,,,,,76,2024-03-24 19:00:00,,SJS-1111
Tankvorgang,,,,,,,,,,,,,81,2024-04-06 13:31:35,2024-03-24 19:28:00,JAP-8517
Tankvorgang,,,,,,,,,,,,,67,2024-04-06 13:31:35,2024-03-24 19:17:00,MBR-6301
Tankvorgang,,,,,,,,,,,,,26,2024-04-06 13:31:35,2024-03-24 19:26:00,MII-5705
PV-Anlage,24.03.2024 20:00:00,29.22,2013,5.33,6.32,17.57,498.64,3345.11,65.01,67,37,848.73,,,,
